CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,Sample Name,Whole Exome Sequencing (WES),Copy Number Alterations (CNA),Gene Expression,Methylation,"DrugResponse","GDSCTissue descriptor 1","GDSCTissuedescriptor 2","Cancer Type(matching TCGA label)","Microsatellite instability Status (MSI)",Screen Medium,Growth Properties,Drug Name,Synonyms,Target,Target Pathway
SUP-B15,1247871,157,157_1247871,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957642132,0.893437785,0.9663854,0.8574410090000001,0.872531938,0.248754961,0.037903272,0.025496954,0.017540615,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
SUP-B15,1247871,229,229_1247871,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004214391,0.910763369,0.980151954,0.748776593,0.0599176409999999,0.015996862,0.0122311939999999,0.010027048,0.01042944,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,Enzastaurin,LY317615,PKCB,"Other, kinases"
SUP-B15,1247871,45,45_1247871,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015974924,1.039878527,1.026708299,1.02346985,1.026988858,0.96486247,0.1605701,0.0009642539999999,0.002062441,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,Z-LLNle-CHO,"Z-L-Norleucine-CHO, Gamma-Secretase Inhibitor 1",gamma-secretase,Other
SUP-B15,1247871,152,152_1247871,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977812675,1.115622903,1.053441338,0.8536147059999999,0.706573487,0.498113446,0.179491106,0.057142939,0.024795432,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,CP466722,"CP-466722, CP 466722, 1080622-86-1",ATM,Genome integrity
SUP-B15,1247871,201,201_1247871,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.039614739,1.00672448,0.895229213,0.554759253,0.333496136,0.298516696,0.21422297,0.151595816,0.153208674,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
SUP-B15,1247871,178,178_1247871,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.953159481,0.985889962,0.89923272,0.920242089,0.81769442,0.556646448,0.2395011389999999,0.179958012,0.150824055,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,BAY-61-3606,"Syk Inhibitor, BAY-613606",SYK,"Other, kinases"
SUP-B15,1247871,273,273_1247871,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983056778,1.065569846,0.639336033,0.299324413,0.020488023,0.003343109,0.001808775,0.001792648,-0.001236855,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
SUP-B15,1247871,194,194_1247871,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984132398,1.043310748,1.026154152,0.863282551,0.53616465,0.117463504,0.083144282,0.068923992,0.070262514,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,Luminespib,"AUY922, VER-52296,NVP-AUY922,  AUY",HSP90,Protein stability and degradation
SUP-B15,1247871,276,276_1247871,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993723394,0.7969992090000001,0.577257712,0.152433828,0.016785809,0.008356188,0.006225168,0.006098459,0.00931457,SUP-B15,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,D/F12,Suspension,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
OSC-19,1298362,167,167_1298362,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.007338552,1.081745897,0.916549578,0.975762265,0.812417906,0.718876018,0.700349261,0.03430127,0.069324062,OSC-19,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,OSU-03012,"AR-12, OSU 03012, OSU03012, PDK1 inhibitor AR-12",PDK1 (PDPK1),"Other, kinases"
OSC-19,1298362,308,308_1298362,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990610902,1.033241182,0.9858214,0.914594206,0.852289469,0.615374611,0.27454527,0.041878744,0.009000534,OSC-19,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,WIKI4,"WIKI-4, WIKI 4","TNKS1, TNKS2",WNT signaling
HSC-2,753562,133,133_753562,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.978349134,0.837406908,0.700861614,0.388161331,0.225868491,0.146446034,0.125339925,0.012847225,0.007207049,HSC-2,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication
HSC-2,753562,190,190_753562,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.026520626,0.92457062,0.7462938290000001,0.532526618,0.433402915,0.19351104,0.073397265,0.075465191,0.077404649,HSC-2,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Bleomycin,-,dsDNA break induction,DNA replication
HSC-2,753562,194,194_753562,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.034829628,1.077771215,0.8502620320000001,0.224849033,0.08613221,0.010737857,0.224318583,0.004542367,0.002345972,HSC-2,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Luminespib,"AUY922, VER-52296,NVP-AUY922,  AUY",HSP90,Protein stability and degradation
OV-90,1240197,172,172_1240197,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982265965,0.931383479,0.961579072,0.932877522,0.0308678329999999,0.816045502,0.3663474929999999,0.168149799,0.137303049,OV-90,Y,Y,Y,Y,Y,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Embelin,"Emberine, Embelic acid",XIAP,Apoptosis regulation
NB1,949179,53,53_949179,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.029317256,0.912708799,0.940140713,0.99209475,0.937200492,0.8590431190000001,0.626682025,0.0687362109999999,0.095494879,NB1,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Semi-Adherent,CGP-60474,"KIN001-019, CGP60474, CGP 60474","CDK1,CDK2,CDK5,CDK7,CDK9, PKC",Cell cycle
SCC-25,910701,157,157_910701,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.045006282,0.892848752,0.92120333,0.650643989,0.713476696,0.089501016,0.017971174,0.013072334,0.0205786219999999,SCC-25,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
SCC-25,910701,272,272_910701,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.036916578,0.7821544020000001,0.718706451,0.7807024379999999,0.4689183289999999,0.401603266,0.128842486,0.070023569,0.038101925,SCC-25,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
ECC10,906848,182,182_906848,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.018156723,1.009070239,0.791252702,0.669307513,0.496996562,0.458654149,0.383912401,0.041114914,0.031019809,ECC10,Y,Y,Y,Y,Y,digestive_system,stomach,,MSS/MSI-L,R,Suspension,Obatoclax Mesylate,"GX15-070MS, Obatoclax, GX15-070","BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation
ECC10,906848,200,200_906848,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992709821,0.8876501259999999,0.731776723,0.228389048,0.057638492,0.022461367,0.01694362,0.031829672,0.02022757,ECC10,Y,Y,Y,Y,Y,digestive_system,stomach,,MSS/MSI-L,R,Suspension,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation
ECC10,906848,159,159_906848,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.996670764,0.975491167,1.018742563,0.946080567,0.880582429,0.706900402,0.441053304,0.1762179519999999,0.1498076009999999,ECC10,Y,Y,Y,Y,Y,digestive_system,stomach,,MSS/MSI-L,R,Suspension,HG6-64-1,KIN001-206,BRAF,ERK MAPK signaling
SNU-398,1240217,257,257_1240217,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.027675879,1.006865461,0.987301391,1.050691696,1.055851969,1.0689080990000002,0.147319127,0.115946665,0.0933777569999999,SNU-398,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,NPK76-II-72-1,-,PLK3,Cell cycle
SNU-398,1240217,219,219_1240217,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950283622,0.989738137,0.976134943,0.911188467,0.52078611,0.227813617,0.062622083,0.0175741869999999,0.016595197,SNU-398,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle
SNU-398,1240217,245,245_1240217,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954433344,0.976413471,0.9441923,0.923207054,0.869317053,0.793903072,0.256933112,0.032165066,0.003482519,SNU-398,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
BICR10,1290724,268,268_1290724,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985044418,0.309011159,0.1781050789999999,0.128572767,0.0866629819999999,0.07318954,0.066453562,0.055990223,0.031578241,BICR10,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Sepantronium bromide,"YM155, YM-155, YM 155",BIRC5,Apoptosis regulation
BICR10,1290724,308,308_1290724,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009650149,1.020199475,1.055546087,1.011141748,1.091722189,1.071789265,1.042760102,0.021307738,0.0378975229999999,BICR10,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,WIKI4,"WIKI-4, WIKI 4","TNKS1, TNKS2",WNT signaling
CMK,910566,194,194_910566,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.021211652,1.021511833,0.709128587,0.163727593,0.1390397109999999,0.089615268,0.079985128,0.084244457,0.094097705,CMK,Y,Y,Y,N,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,Luminespib,"AUY922, VER-52296,NVP-AUY922,  AUY",HSP90,Protein stability and degradation
CCRF-CEM,905952,219,219_905952,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951732085,0.92913502,0.810985617,0.50408408,0.071073766,0.01716609,0.006812853,0.008755099,0.006635748,CCRF-CEM,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle
CCRF-CEM,905952,104,104_905952,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992164909,0.998188495,1.016065913,0.692437262,0.142806098,0.025684526,0.015149194,0.021439015,0.024250339,CCRF-CEM,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
CCRF-CEM,905952,272,272_905952,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952896515,0.886871402,0.594004593,0.120857285,0.053572437,0.032540336,0.019646067,0.020476282,0.0197873189999999,CCRF-CEM,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
HCC2218,749716,157,157_749716,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.037147166,1.040234051,1.021758851,1.046010753,1.0574873059999998,0.661226026,0.440220414,0.202286887,0.1886994689999999,HCC2218,Y,Y,Y,Y,Y,breast,breast,BRCA,MSS/MSI-L,R,Suspension,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
KMS-12-BM,907281,219,219_907281,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.955287035,0.894146928,0.7878043309999999,0.436078615,0.1082164569999999,0.021375871,0.004836283,0.00613508,0.00620987,KMS-12-BM,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle
SNU-182,1240216,133,133_1240216,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981895041,1.018774635,0.879341936,0.696539226,0.33446752,0.332412158,0.318784547,0.0568051679999999,0.027784974,SNU-182,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication
SNU-182,1240216,308,308_1240216,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.043531459,1.019736607,1.00355851,0.970208074,0.861710896,0.660456987,0.337258795,0.053206748,0.018963687,SNU-182,Y,Y,Y,Y,Y,digestive_system,liver,LIHC,MSS/MSI-L,R,Adherent,WIKI4,"WIKI-4, WIKI 4","TNKS1, TNKS2",WNT signaling
QIMR-WIL,910545,201,201_910545,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.004056955,1.007823898,0.939750883,0.539519478,0.215625335,0.147179944,0.015097679,0.0185678,0.017605377,QIMR-WIL,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
QIMR-WIL,910545,176,176_910545,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.999243039,1.082407212,0.96148726,0.969094902,0.799017602,0.284864052,0.036074911,0.007982942,0.004516419,QIMR-WIL,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,IPA-3,IPA 3,PAK1,Cytoskeleton
SW48,909751,140,140_909751,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.021048184,0.97565355,1.032303078,0.831330606,0.6556728310000001,0.181867742,0.181617704,0.1086612409999999,0.122092744,SW48,Y,Y,Y,Y,Y,large_intestine,large_intestine,COAD/READ,MSI-H,D/F12,Adherent,Vinorelbine,"vinorelbine tartrate, Navelbine, Exelbine",Microtubule destabiliser,Mitosis
RPMI-8402,909702,228,228_909702,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.995950954,0.783709615,0.6372590770000001,0.338464135,0.137970951,0.03395907,0.018041394,0.019172111,0.014451365,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,AKT inhibitor VIII,"Akti-1/2, KIN001-102","AKT1, AKT2, AKT3",PI3K/MTOR signaling
RPMI-8402,909702,203,203_909702,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958815363,0.986110885,0.990924915,0.905779056,0.633423118,0.0932906469999999,0.031581736,0.037153347,0.031850282,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,BMS-345541,"BMS345541, IKK Inhibitor 3","IKK1, IKK2","Other, kinases"
RPMI-8402,909702,104,104_909702,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982518183,0.978970072,0.983935714,0.967798982,0.876790037,0.362577295,0.024254081,0.015609708,0.019234906,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
RPMI-8402,909702,170,170_909702,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967365565,0.971733394,0.932838846,0.918438154,0.740999176,0.081933265,0.007006065,0.006870005,0.005458385,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Shikonin,Anchusin,not defined,Other
RPMI-8402,909702,176,176_909702,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951148554,0.955036764,0.928038801,0.936317174,0.886200248,0.695702513,0.152521249,0.020484817,0.0062613059999999,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,IPA-3,IPA 3,PAK1,Cytoskeleton
RPMI-8402,909702,200,200_909702,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.997897642,0.7774009759999999,0.193731978,0.013569544,0.020408066,0.018564505,0.018027248,0.018260571,0.017959707,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation
RPMI-8402,909702,87,87_909702,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.001574518,0.884175879,0.5551931370000001,0.071531889,0.035171429,0.022860881,0.0282996679999999,0.029161457,0.033936366,RPMI-8402,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,GW843682X,GW843682X (AN-13),PLK1,Cell cycle
SK-ES-1,684072,83,83_684072,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957642575,0.880792797,0.8623827190000001,0.669270438,0.477525002,0.300859218,0.192059932,0.130664781,0.112585327,SK-ES-1,Y,Y,Y,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,JW-7-52-1,,MTOR,PI3K/MTOR signaling
RH-41,1240210,200,200_1240210,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.04901261,0.937999315,0.8940860509999999,0.85453463,0.301409365,0.207347917,0.082927003,0.055971781,0.060414147,RH-41,Y,Y,Y,Y,Y,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation
KG-1,907278,165,165_907278,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951509877,0.8079922190000001,0.601278475,0.405598472,0.202868269,0.024964505,0.005512518,0.002955235,0.004044679,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,DMOG,Dimethyloxalylglcine,HIF-PH,Metabolism
KG-1,907278,104,104_907278,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.037306361,1.013003662,1.042332211,1.008091597,0.967500507,0.262756569,0.02625824,0.007266926,0.006665799,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
KG-1,907278,276,276_907278,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.997082836,0.883071772,0.775665047,0.4375642279999999,0.020505159,0.009187085,0.024916567,0.008448302,0.013509073,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
KG-1,907278,274,274_907278,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.960944203,0.890461733,0.545243472,0.146602885,0.016017104,0.00926799,0.012208219,0.010136645,0.009099794,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
KG-1,907278,306,306_907278,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.038543121,0.9005221929999999,0.8205137229999999,0.6490617320000001,0.345036183,0.108708123,0.1235104369999999,0.01600695,0.0135985999999999,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Fedratinib,"TG101348, TG-101348, SAR302503, SAR-302503",JAK2,"Other, kinases"
KG-1,907278,272,272_907278,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98848357,0.8831249990000001,0.828546593,0.305336943,0.01738183,0.004681998,0.002435842,0.0040156029999999,0.00361534,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
SW872,909756,274,274_909756,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.975743168,0.978536555,0.909430067,0.25805462,0.1454649019999999,0.033363322,0.029190005,0.018530075,0.009956805,SW872,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
SW872,909756,170,170_909756,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962833009,0.850907051,0.7985679520000001,0.33760366,0.0121756089999999,-0.000565658,0.004353588,0.002171919,0.001322326,SW872,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Shikonin,Anchusin,not defined,Other
